Type,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,RescuerID,VideoAmt,PhotoAmt,AdoptionSpeed
2,36,285,0,1,1,0,0,2,2,1,1,2,1,1,0,41401,032ad433d752c0dcbe2cc51d842ea959,0,2.0,1
2,2,299,266,2,1,2,6,2,1,2,1,2,1,1,0,41401,979b19faf60e4904eca24c204af1a50f,0,6.0,1
1,1,307,0,2,1,2,0,2,1,2,2,2,1,1,0,41401,d53eef65b597c43396de4e532e27a34b,0,1.0,3
2,12,254,266,2,4,6,7,2,1,1,1,1,1,1,0,41327,8c6529c279739d3ba5fc00e6e2e81ab6,0,5.0,3
1,36,103,307,1,1,0,0,2,1,2,2,2,1,1,0,41326,bdc8eca0f1762ecfa410dda27aaad8a8,0,1.0,3
1,2,42,0,2,4,5,0,1,1,2,1,2,1,1,300,41326,bf5a882ef93300298460b089aa6eac5f,0,9.0,2
2,1,265,0,1,1,7,0,1,1,2,1,2,1,1,0,41326,1eea485b01d14c668f33afa7c919646e,1,13.0,1
2,2,266,0,1,4,7,0,2,1,2,1,2,1,1,0,41401,c6fa60201b7ca135608d592d7ac19ec4,0,4.0,1
2,4,266,0,1,3,0,0,2,1,1,1,1,1,1,100,41326,09771cded8c18d94a16a6548377410a8,0,2.0,2
1,2,307,307,3,1,2,7,2,2,1,1,2,1,4,100,41326,ffd648ffe5e574b912fcb92a8e0d5520,0,14.0,3
1,2,307,0,1,2,5,0,2,1,1,3,3,1,3,0,41327,cccb18b8f8b81862f9a1ebc65d651d22,0,3.0,4
1,12,307,0,1,1,2,7,2,2,1,1,1,1,1,0,41326,77142a6b20cdf4790682f974b40cccd1,0,6.0,3
2,30,266,0,2,3,0,0,2,1,1,1,1,1,1,0,41401,bc630ee7cec2fa789b0412ff798df83f,0,7.0,1
2,12,265,0,3,1,0,0,2,2,1,1,2,1,3,0,41401,0281939e9b9226c78bc02be92b86728f,0,6.0,2
2,8,299,0,2,1,3,7,2,2,1,2,1,1,1,150,41326,955b240c395667b76570832bb7065a5c,0,5.0,4
1,5,109,141,2,3,4,0,2,2,3,1,1,1,1,0,41327,1e6473d30dc123f82fe9dee7497bd856,0,5.0,4
1,18,307,0,1,1,2,7,2,1,1,1,1,1,1,0,41326,aa66486163b6cbc25ea62a34b11c9b91,0,6.0,4
1,36,190,0,1,1,2,7,4,3,1,1,2,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,1.0,2
2,2,266,0,2,1,2,7,1,1,2,1,2,1,1,0,41326,1eea485b01d14c668f33afa7c919646e,1,7.0,1
1,2,307,0,2,1,7,0,2,2,1,1,1,1,1,150,41401,9238e4f44c71a75282e62f7136c6b240,0,13.0,4
1,1,307,0,3,1,2,0,2,1,2,2,2,1,6,0,41401,1d295c5811fc0847053ea25db1c86468,0,5.0,4
1,1,307,0,2,2,0,0,2,1,3,3,2,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,4.0,3
2,12,266,265,3,5,6,7,2,1,3,3,3,1,20,0,41326,5aca30a29e8290093fee2a334d65d835,0,0.0,2
2,3,266,0,2,6,0,0,1,1,2,1,2,1,1,0,41401,4e271c777d05f0d87034c9db0ea6663f,0,0.0,4
1,1,307,307,2,5,0,0,1,2,2,2,2,1,3,0,41330,9275ea01e31e6f406a0662bfeae734dd,0,4.0,4
2,12,265,265,1,1,2,5,2,2,1,2,2,1,2,0,41401,a08f2c12760a5279acc52bb74b5c3683,0,1.0,0
2,7,266,0,1,4,7,0,2,1,1,1,1,1,1,50,41326,f1f470132d800482a6d1247069734184,0,5.0,3
1,2,307,0,3,1,4,7,2,1,1,1,2,1,3,30,41326,6e7b6af9b1da8082af799a663b130144,0,3.0,3
2,6,266,0,1,1,7,0,2,2,2,1,2,1,1,0,41326,bd49c4fb7e102e165a348500ab98923e,0,1.0,4
2,30,266,0,2,1,6,7,2,1,1,1,1,1,1,0,41326,6cb4b2ee1982dd07cce637f333d64933,0,2.0,4
1,3,307,0,2,5,0,0,2,1,2,1,2,1,1,0,41336,dae703601635e7b448292724427b628d,0,3.0,1
1,3,69,307,1,1,0,0,2,1,2,1,2,1,1,0,41326,aa66486163b6cbc25ea62a34b11c9b91,0,6.0,2
1,5,307,0,2,4,7,0,2,2,2,1,2,1,1,0,41330,1e2e2692cf0ad33449edb40196b5c7b3,0,3.0,4
2,12,254,0,2,1,4,7,1,1,2,2,2,1,1,0,41326,be110714b362ab1da6a5cf3e95965dbf,0,1.0,3
2,2,292,265,1,3,4,0,1,2,2,2,2,1,1,0,41326,1d3441a8f19d8fc42969688b4d2be2f6,0,1.0,2
2,2,241,266,3,2,3,6,1,1,2,2,2,1,2,0,41326,0903d6891d3eb9eace76eaef3a31dcdc,0,3.0,3
2,3,266,266,3,1,0,0,1,1,1,1,2,1,2,0,41326,1565d406c559212ca01bba319c615c1f,0,23.0,3
2,36,266,0,2,2,4,7,2,1,1,1,1,1,1,0,41401,930a31cee18dfc2911633da8668a0e3b,0,5.0,4
1,96,78,0,1,1,0,0,3,1,1,1,2,2,1,0,41326,e41e0a0a51670fc1d49ab2cd86e7ffd1,0,1.0,4
1,5,307,0,2,5,7,0,2,2,2,2,2,1,1,0,41326,4895ac7c5f0148d43f3cf517c7b480b8,0,3.0,4
2,6,266,266,3,3,0,0,2,1,1,1,1,1,2,0,41401,ffc64c6fa1aff33c6aa6523a12225ec3,0,6.0,3
1,1,307,0,3,1,7,0,2,1,2,1,2,1,5,0,41326,9cf09abb0f942be59c4b134c4d245583,0,3.0,2
2,27,299,0,1,3,4,7,2,3,1,1,1,1,1,0,41401,e2ae97a520bda67b39abd28399fa42f3,0,2.0,4
2,7,288,266,2,7,0,0,2,1,2,1,2,1,1,150,41401,746e3812f14e3bf226b28e92a6b9c75c,0,2.0,2
2,12,247,0,1,7,0,0,2,2,1,1,1,1,2,100,41401,ca509994be40abad845f29f226210325,0,3.0,4
1,36,207,0,2,1,6,7,1,3,1,1,1,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,1.0,2
2,24,252,0,2,2,3,5,2,2,1,1,2,1,1,0,41326,95481e953f8aed9ec3d16fc4509537e8,0,3.0,3
1,12,19,0,1,1,2,7,1,1,3,3,3,2,1,0,41332,0d635cb75d7c48b2da9fa0e47390b3aa,0,3.0,0
2,2,247,264,3,1,2,6,1,3,2,3,2,1,3,0,41326,fd48228ee6a9abd9a2ad5634b8fce026,0,3.0,1
1,2,307,0,2,1,0,0,1,1,2,2,2,1,1,0,41326,98424afd9593d12ffce3c828d8b7f0a7,0,2.0,2
1,4,307,0,2,2,7,0,2,1,1,1,2,1,1,100,41326,68cfc9047af52d6e40303624e27c840c,0,3.0,4
1,1,307,0,3,1,0,0,2,1,2,2,2,1,6,0,41326,5788b8639ed178795510a8cbe72ccc28,0,4.0,2
2,1,266,0,2,1,6,7,1,1,2,2,2,1,1,0,41401,40591c812b0a95d858a2711efff8f6c7,0,1.0,3
2,9,299,0,1,1,2,6,2,1,1,1,1,1,1,0,41326,2e4363f80f02bda5f2f8115b6ce6aef6,0,4.0,1
2,8,265,0,1,5,6,7,3,2,2,1,2,1,1,0,41326,8f249aa58e29f16be754f494813c56df,0,1.0,4
1,0,307,0,3,7,0,0,1,1,2,2,2,1,4,0,41326,7b107e61f7d24a581e46e0abc4d2a7a7,0,1.0,1
1,2,103,141,2,1,2,0,2,2,2,1,3,1,1,0,41327,cccb18b8f8b81862f9a1ebc65d651d22,0,1.0,1
2,4,266,0,1,1,0,0,1,1,2,1,2,1,1,0,41401,2ed5e6622e8d49859f21f05895acbb02,0,6.0,3
1,14,128,0,2,2,7,0,1,1,1,1,2,1,1,50,41326,2733b537308a461d6c9ee737ae7dafaa,0,1.0,1
2,5,294,0,2,1,4,7,1,1,1,1,1,1,1,0,41326,6803839d7d861c4849dc720a1e83cdc5,0,3.0,4
2,12,265,0,2,1,4,7,2,2,1,1,1,1,1,0,41401,930a31cee18dfc2911633da8668a0e3b,0,2.0,2
1,2,307,0,1,2,0,0,2,1,2,1,2,1,1,0,41326,344fd677a06b8ac6b0225f3afad57ade,0,3.0,1
1,1,307,307,2,2,7,0,2,2,2,1,2,1,1,0,41326,b53c34474d9e24574bcec6a3d3306a0d,0,1.0,3
2,24,292,0,1,1,7,0,4,2,1,1,2,1,1,0,41326,c6f77cef8408090fe952cd88d01be7d4,0,4.0,3
2,12,265,299,1,6,7,0,2,2,2,2,2,1,1,0,41336,e62420e189515722a39cb65b3dae1d34,0,6.0,1
1,4,109,307,2,3,0,0,3,2,1,3,3,1,1,0,41326,337914b09c2fa5460e195197e994ef98,0,1.0,2
1,1,307,0,3,1,2,7,3,1,2,2,2,1,4,0,41401,1f6b6d440e4cc2009a26018a0c57c77f,0,3.0,2
2,14,260,247,1,3,7,0,1,3,2,2,2,1,1,0,41401,1112a5e33e8557701cc8a1395d0921d3,0,2.0,2
2,2,266,0,1,6,7,0,1,1,2,2,2,1,1,0,41326,dc51b21ebd3625e862bbd05865ebd3fe,0,4.0,2
1,9,19,128,2,2,5,7,2,1,1,1,2,1,1,0,41326,aeb78e196b74d77222860a9b466255ce,0,4.0,3
1,4,307,307,2,2,7,0,2,1,1,1,2,1,1,50,41326,23179cd0350f87314b0683bf9bd1d033,0,4.0,3
1,2,195,179,1,1,2,0,1,2,2,1,2,1,1,450,41326,7a22a977b447e38f94017409294d1932,0,3.0,1
1,84,20,0,2,1,2,7,2,1,1,1,1,1,1,100,41327,fc9b50ee5656b1aa9599cd311f4b0208,0,1.0,4
2,7,264,0,2,1,2,7,2,3,3,3,2,1,1,0,41326,086b127285cf268a1bff66683bf8a9c6,0,3.0,2
1,1,307,0,2,1,2,4,1,2,2,2,2,1,1,0,41326,f2a5aed3c540aac230fdb689a489bfae,0,4.0,2
1,3,307,0,2,5,7,0,2,2,2,1,2,1,1,0,41401,e0f213753425c03ce14319df98976779,0,2.0,4
2,32,303,0,2,1,3,7,2,1,1,1,1,1,1,0,41326,8b5de451cb21ee93de237fe85c04cf4e,0,0.0,2
2,7,264,266,1,6,7,0,2,2,3,1,2,1,1,0,41326,35ca0af7f781e96744e8371c35b07944,0,12.0,3
2,3,264,0,3,1,4,7,2,3,2,2,2,1,4,0,41401,cd36083b6a1ed0e5dc8723613df604dc,0,1.0,1
1,3,307,0,2,2,0,0,2,1,2,2,2,1,1,0,41326,73fd4904e295f771982c06154417bf81,0,3.0,4
1,2,307,0,1,1,5,7,2,2,2,2,2,1,4,0,41327,6970137ea113decfdcf41f81b3e68568,0,7.0,4
2,2,265,299,2,1,7,0,2,2,2,2,2,1,1,0,41326,ef5f48b9e9aaaa05dcd981fca3a6f65a,0,3.0,4
2,4,266,0,2,5,0,0,2,1,1,1,1,1,1,100,41401,8ffce5c58bc69ccac0ceee68ddce6ffd,0,1.0,1
1,3,307,307,2,2,0,0,2,1,2,2,2,1,3,0,41326,4a23549179f98c7682163249e8399dcd,0,1.0,4
1,1,307,0,1,2,0,0,2,1,2,2,2,1,7,1,41326,7302b42e49472fde4317cb92251454da,0,4.0,2
1,2,307,218,2,1,7,0,2,2,1,1,2,1,1,0,41326,aa66486163b6cbc25ea62a34b11c9b91,0,8.0,3
1,60,195,0,1,6,7,0,1,1,3,3,2,1,1,0,41326,a1aeefb9b2fe80076353034c336f3bfd,0,0.0,3
1,2,307,0,1,1,7,0,2,1,1,1,1,1,1,0,41330,1b4858cd1738f2e040e2f10602e823a0,0,3.0,3
2,1,266,0,1,6,7,0,2,1,1,1,2,1,3,0,41326,21d5cfba20cb42817fdcbef36d6543c3,0,2.0,2
1,3,307,0,1,5,0,0,2,1,1,1,2,1,1,0,41330,60689896aa0edff3a4f05b890bdafd26,0,4.0,2
2,2,289,283,1,6,0,0,1,2,2,1,2,1,1,0,41330,1650b649258959aec1c6cbffb6d1c496,0,2.0,2
1,24,307,0,2,2,7,0,2,1,1,1,1,1,1,0,41326,98605c5d1c920fac8d8c3dcce1c5f944,0,2.0,4
2,12,264,0,1,6,0,0,2,3,3,3,3,1,1,0,41326,63ec56049a266f7fb5f90295dcdb52d2,0,10.0,0
1,3,307,0,2,1,5,6,2,1,2,2,2,1,1,20,41327,7ed6d84e2e6879245e55447aee39c328,0,1.0,2
1,72,141,0,1,5,0,0,3,1,1,1,2,1,1,0,41326,aa66486163b6cbc25ea62a34b11c9b91,0,6.0,2
1,0,218,307,2,1,7,0,2,2,1,1,2,1,1,0,41401,d71bf8652469d7c37ed212d0c97c3fd3,0,2.0,3
2,6,266,266,3,1,6,0,2,1,2,2,2,1,2,0,41326,49087a93925b6f78156c83f4816ee0d5,0,3.0,4
1,120,307,0,2,1,7,0,2,2,3,3,3,2,1,0,41401,e632da8f6804181efc53ccd6acb0026d,0,3.0,3
1,42,179,307,1,5,0,0,1,2,1,1,1,1,1,200,41326,2864803699884df90ac135583b02ec70,0,3.0,3
1,2,307,76,1,1,7,0,2,1,1,1,2,1,1,0,41326,e03a1162538a0414d6c79823ad6c2744,4,18.0,3
1,96,207,0,1,2,0,0,1,2,3,3,2,1,1,0,41326,aa13fc50929141fd4b3d4664e57297e1,0,1.0,4
1,36,307,0,3,1,3,0,3,3,3,3,3,1,4,0,41326,a0e47f0d52f585a48e2e065aaf529019,0,3.0,4
1,6,307,0,2,7,0,0,2,1,1,1,2,1,1,0,41326,bfa8d32cc12199d2eab33057963bae7c,0,1.0,2
1,2,109,307,1,2,0,0,2,1,2,1,2,1,1,0,41326,3e26e6db7640dfeeba5103e22953ccd8,0,4.0,2
2,12,266,266,1,7,0,0,2,1,2,1,2,1,1,0,41327,80f58005c23d274a197c0bc75a811df6,0,2.0,4
1,2,307,307,1,2,0,0,2,2,1,1,2,1,1,0,41401,a52ad34e621f25688c3a0a579c31ca4d,0,1.0,2
1,2,307,0,1,1,2,0,1,1,1,1,2,1,1,0,41327,cb6fdd183f5e16ea7d5db3a16cff1b68,0,5.0,3
2,6,303,250,2,1,2,0,2,1,2,1,1,1,2,0,41327,d62569bb5b5f90fef4a378aa70ed13b0,0,5.0,4
1,24,218,307,1,1,0,0,2,2,3,3,1,1,1,0,41336,d581d43be85c983e9b95a2eaaf0d7a8d,0,5.0,3
1,2,307,0,1,2,3,7,2,1,1,1,2,1,1,0,41326,95481e953f8aed9ec3d16fc4509537e8,0,4.0,3
1,24,179,218,1,2,0,0,1,2,1,1,2,1,1,50,41326,5d2a1647be19aea73b3698b2c4a9ff8f,0,5.0,3
2,5,266,0,2,4,7,0,2,1,2,1,2,1,1,0,41401,2ed5e6622e8d49859f21f05895acbb02,0,3.0,3
1,1,307,0,2,2,5,0,2,1,2,1,2,1,1,1,41327,fd970cc91d06d82eebf046340137b272,0,3.0,1
1,4,307,0,2,1,0,0,2,2,1,1,2,1,1,0,41326,a042471e0f43f2cf707104a1a138a7df,0,3.0,2
1,10,20,0,2,1,2,7,2,1,1,1,3,1,1,0,41401,1080858a732c0bfc16a48175c50e3b5b,0,4.0,0
2,1,299,0,2,1,2,7,1,1,2,1,2,1,1,0,41326,c1f19aa3563071dc7cb88a00b34820e4,0,2.0,1
1,24,189,0,1,1,2,0,3,1,1,1,2,1,1,0,41401,28c2b85873c4fc7c8b49ecf38666f710,0,3.0,1
2,4,266,0,2,3,5,7,1,1,2,2,2,1,1,0,41401,45913f9a39b989a7c554be66403f0d45,0,5.0,3
1,3,307,141,1,3,0,0,3,1,1,1,2,1,1,0,41326,aa66486163b6cbc25ea62a34b11c9b91,0,4.0,0
1,1,307,0,3,1,2,7,2,1,2,2,2,1,3,0,41330,2b669278d9858e9537d59e0ab91ff8d1,0,9.0,4
1,2,307,307,3,2,4,5,2,1,1,1,2,1,2,0,41401,e312a0a18cc1cc8129d9f58599e0f1ff,0,5.0,4
1,3,307,307,1,1,0,0,2,1,2,1,2,1,1,0,41336,dae703601635e7b448292724427b628d,0,5.0,1
1,24,218,307,2,5,0,0,2,2,1,1,1,1,1,0,41326,f873597f23a3ac060c5c7c3526b71344,0,5.0,4
1,2,0,26,2,2,0,0,2,1,1,1,2,1,1,0,41326,1a2113010d6048d5410b265347b35c91,0,3.0,3
2,24,254,0,3,1,3,4,2,1,1,1,1,1,5,0,41401,35aa77e445f53a44ddc9f456a46bd4b3,0,5.0,3
1,2,307,0,2,2,3,0,2,2,3,3,3,1,1,0,41326,ca45d0b86d91bcf31881760bf7cf725a,0,2.0,2
2,1,266,0,2,2,4,7,1,1,2,2,2,1,1,0,41326,45693d627ba33f56f4d228094fd4ae75,0,1.0,1
1,18,307,0,2,1,2,0,3,2,3,3,3,2,1,0,41326,e5f791909629e34d5dcef44bbaf3da37,0,4.0,3
1,24,307,307,1,4,0,0,2,3,3,3,3,1,1,0,41401,e383511a7e91311ceaa3ba8f393c93c8,0,1.0,4
2,1,266,0,1,2,7,0,2,1,3,3,3,1,1,0,41326,a8924294f64342e0eed2f367569f5015,0,3.0,1
2,2,266,0,2,1,2,3,2,1,2,2,2,1,1,0,41401,540a712eacd464a4e752151db85588e7,0,6.0,4
1,2,307,0,2,2,5,7,2,2,1,1,2,1,1,100,41326,a23a047157d709e38cf801a723a246ba,0,1.0,2
1,1,307,0,2,1,7,0,2,1,1,1,2,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,6.0,3
2,1,266,0,1,1,7,0,2,1,2,1,2,1,1,0,41401,c6fa60201b7ca135608d592d7ac19ec4,0,4.0,2
1,24,39,307,2,1,7,0,2,3,1,1,1,1,1,0,41326,aa66486163b6cbc25ea62a34b11c9b91,0,2.0,4
1,2,307,0,2,5,7,0,2,2,2,2,2,1,1,0,41326,7a22a977b447e38f94017409294d1932,0,4.0,1
1,1,307,0,2,1,0,0,2,1,2,2,2,1,5,0,41330,ee38a7061cead2d57ef9992477e6aa67,0,2.0,4
1,24,307,0,2,1,7,0,2,1,1,1,1,2,1,0,41324,9e998c258ac0e00e14278682389220b6,0,3.0,3
1,2,307,0,1,5,0,0,2,2,1,1,3,1,1,0,41401,c00756f2bdd8fa88fc9f07a8309f7d5d,0,5.0,1
1,2,307,307,1,3,0,0,2,2,1,1,2,1,1,0,41326,b53c34474d9e24574bcec6a3d3306a0d,0,2.0,1
2,4,243,0,1,6,7,0,2,1,2,2,2,1,1,0,41401,b2eeaee2ea19bee5e7b76b2429a8f6f4,0,2.0,4
1,12,307,0,2,2,5,0,2,1,1,1,1,1,1,0,41326,a7dae152fa36d4dd1503c7001f6ceca1,0,3.0,4
2,3,292,271,2,5,0,0,1,1,2,1,2,1,1,0,41401,c00756f2bdd8fa88fc9f07a8309f7d5d,0,3.0,2
2,3,265,265,1,4,0,0,1,2,3,3,3,1,1,0,41401,d6d549ae0d5fef50165ab5d5a43d8616,0,5.0,2
1,3,307,307,2,1,7,0,2,1,2,2,3,1,2,0,41326,5c3518d168a9a12ea20d286172f3fd85,0,2.0,4
2,12,285,266,2,7,0,0,2,1,1,1,1,1,1,0,41401,89ac444fb374f5ee29bebe0a0a997917,0,4.0,2
1,3,307,0,1,1,3,7,2,1,2,1,2,1,1,0,41330,44e4ebe038007fbeb1edb457a56a4c98,0,1.0,1
2,4,266,0,1,6,7,0,1,1,2,2,2,1,1,0,41401,1f92eca3652ebf1ff2ef07d8c6848533,0,5.0,4
2,6,254,0,2,1,3,0,1,1,1,1,1,2,2,0,41326,a70b02201c3b688f664fec4507aabe8c,0,3.0,1
1,6,307,0,2,2,4,0,2,2,3,1,2,1,1,0,41330,1e2e2692cf0ad33449edb40196b5c7b3,0,1.0,4
1,4,307,76,2,1,2,7,2,1,1,1,2,1,1,0,41330,4d78d6a26415a710fc756754660074a9,0,3.0,3
1,4,141,307,3,5,7,0,2,2,2,2,2,1,8,150,41326,8cad2ec34e843c47d2eedb553139f931,0,8.0,4
1,6,307,307,2,2,4,0,2,2,1,1,2,1,1,0,41326,aee4709120b80fc9b96d7613f709d639,0,3.0,4
2,8,266,0,3,2,6,7,2,1,1,1,1,1,2,0,41401,be2722a73941b7eba6722c8c819c528e,0,1.0,4
1,3,141,307,2,7,0,0,2,1,1,1,2,1,1,0,41326,a042471e0f43f2cf707104a1a138a7df,0,4.0,2
1,24,307,0,1,1,0,0,2,1,2,2,2,1,1,0,41332,151c1bf3406c33a2e89c97cc77f2bfdb,0,4.0,4
1,1,307,0,1,1,5,0,1,2,2,2,2,1,1,0,41401,772b52610644a59536b5ea6678d986fd,0,3.0,2
1,2,307,0,2,1,2,7,2,1,3,3,2,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,3.0,2
2,3,299,0,2,1,2,0,1,2,2,1,2,1,2,50,41401,6f35112524333a4a94604f3f44f560d5,0,3.0,2
2,4,266,0,1,2,3,7,2,1,1,1,2,1,1,0,41326,dd7e4618761fb9c590572a6a95cf8df8,0,24.0,2
2,3,266,0,2,1,2,6,2,1,2,1,2,1,1,0,41326,e194190fa50fdc969ef1e4d063ea7851,0,1.0,3
1,24,179,205,2,1,2,0,1,3,1,1,1,1,1,250,41326,d4a8b5e64cd89e2f055b505383a8ee7a,0,2.0,3
1,21,20,0,1,1,2,7,2,1,1,1,2,1,1,300,41401,52d43f896577efe7d0d4f3bb83a5e18d,0,1.0,3
2,6,266,0,1,1,7,0,2,1,3,3,3,1,1,0,41401,8a752f3f08ec9295fe7cb308304e523b,0,3.0,4
2,0,266,266,3,2,3,7,2,1,2,2,2,1,5,0,41326,39e3aa8b4863f15e1491385a38583480,0,11.0,3
2,2,265,0,2,1,7,0,2,2,2,2,2,1,1,0,41332,cc24794c9db12ed277678e5f8f85bd03,0,4.0,1
1,8,307,0,1,2,7,0,2,2,1,1,1,1,1,0,41326,21ede361c0d02607827eb853f6126a46,0,1.0,1
2,2,266,0,1,2,7,0,2,1,3,3,3,1,1,0,41401,39e7541593734c19d33b5164a4e9bf0d,0,7.0,2
1,2,307,307,1,2,0,0,2,2,1,1,2,1,1,0,41326,b53c34474d9e24574bcec6a3d3306a0d,0,1.0,2
1,72,20,20,1,1,2,7,2,2,1,1,2,1,1,0,41326,b53c34474d9e24574bcec6a3d3306a0d,0,1.0,3
2,1,265,0,2,1,7,0,1,1,2,2,2,1,1,0,41401,39e7541593734c19d33b5164a4e9bf0d,0,3.0,1
1,3,307,0,1,1,2,0,2,2,1,1,2,1,1,0,41326,95481e953f8aed9ec3d16fc4509537e8,0,1.0,2
1,2,307,0,1,2,3,0,2,1,2,2,2,1,1,0,41326,aa66486163b6cbc25ea62a34b11c9b91,0,1.0,3
1,3,307,0,3,1,2,7,2,2,1,1,2,1,3,150,41326,4adf17f7d78a2ea23a77ff056b5e7779,0,3.0,1
1,24,218,0,2,7,0,0,2,2,3,3,3,2,1,0,41326,719987dce7aeb027fdfa91b480800199,0,0.0,4
2,2,266,0,3,4,6,7,2,1,2,2,2,1,5,0,41326,14e178f33cb6e4c9b808f1b411fffe5a,0,3.0,4
1,48,307,0,2,6,0,0,3,2,1,1,1,1,1,0,41401,ab75efe720368b2a7e1dfcd7643027bf,0,5.0,4
1,2,307,0,1,5,7,0,2,2,2,2,2,1,3,20,41326,c2b7211d0bd11ada23f0efbb40d20a62,0,1.0,1
1,5,307,0,2,2,0,0,1,1,3,3,3,1,1,0,41326,fabc3b9e47877a5fc0c88e5ad43927bf,0,3.0,4
1,1,189,307,1,1,5,0,2,2,2,1,2,1,2,0,41326,8b6c5cd067ada5f54ca5ffc7f7b5d896,0,4.0,2
1,12,307,152,1,1,3,0,2,2,1,1,2,1,1,100,41326,920d8cc91447e6c6b7c817b399b760ce,1,10.0,4
1,48,205,0,1,1,0,0,1,2,1,1,2,1,1,0,41401,2b5c7eb524958470e7c84624c91ae29c,0,0.0,1
1,2,307,0,2,1,2,0,2,2,1,1,3,1,1,0,41324,59dd5e67149bb16fade497f16f091194,0,1.0,4
2,2,266,0,1,6,7,0,3,1,2,1,2,1,1,0,41401,c257334d97668b5d64849612d766aca7,0,5.0,2
1,12,307,0,2,2,0,0,1,2,1,1,2,1,1,80,41326,d372aa7115ee3c2e5e4796462dec984b,0,4.0,3
2,5,266,0,1,3,0,0,2,1,2,2,2,1,1,0,41326,2fd71579abb6b187630197e7d5b3f1db,0,4.0,2
2,12,307,0,2,1,7,0,2,1,1,1,1,1,1,0,41401,266264e8a363155bf1468a89ad33382d,0,3.0,4
2,3,265,0,3,1,7,0,2,2,2,2,2,1,2,0,41326,ca780cca6ad489f76a49110c5c93f615,0,3.0,1
1,3,307,0,2,5,0,0,2,1,2,1,2,1,1,0,41327,fd970cc91d06d82eebf046340137b272,0,10.0,3
2,12,283,0,2,2,5,7,2,1,1,1,1,1,1,50,41401,c82b80185266b0dfeefd5a933d688995,0,4.0,4
1,3,307,0,2,7,0,0,2,1,2,2,2,1,1,0,41326,6177ae3a4951ab8c0fb21cb9cc739e80,0,1.0,3
2,2,264,265,3,4,0,0,3,3,2,2,2,1,4,0,41401,444a7a43e038e0bde2355c34fd8708de,0,5.0,4
1,4,307,0,2,2,0,0,2,1,1,1,2,1,1,0,41326,43b009ab345eeccae843c0e4445f726b,0,2.0,4
2,2,266,0,2,1,6,0,2,1,1,1,2,1,1,0,41326,a042471e0f43f2cf707104a1a138a7df,0,11.0,2
2,1,264,0,2,1,6,0,1,3,2,2,2,1,1,0,41325,8dc090633bf1a8c260753821f5482398,0,2.0,1
1,1,307,0,1,1,2,0,3,1,2,2,2,1,1,0,41326,f69c5bf47f02b31b6eedcd53667e419c,0,1.0,1
1,2,307,0,2,3,7,0,2,1,2,1,2,1,1,0,41326,aa66486163b6cbc25ea62a34b11c9b91,0,3.0,2
1,1,307,0,2,1,2,7,2,1,2,2,2,1,6,0,41326,5fe4ac33b2652258267eebcf4fe27bed,0,5.0,4
1,36,109,0,1,3,0,0,3,3,1,1,2,1,1,0,41336,6c86f862962c43f363c34635626397a2,0,2.0,1
2,7,299,0,1,1,0,0,2,2,3,3,2,2,1,0,41326,95cbd44cf26a85b48da322988de1800a,0,7.0,3
2,1,266,0,3,1,2,0,1,1,2,2,2,1,2,0,41401,2ab4127c166896dd286de9178ba91420,0,4.0,3
2,27,265,0,2,3,5,6,3,2,1,1,3,1,1,0,41332,01aa3be5d2c6ea82371b751697d77923,0,1.0,4
1,36,307,0,1,3,4,5,2,2,2,2,2,1,1,0,41326,532575297a927c92c0a572fb71bfdc5b,0,1.0,4
2,7,247,0,1,1,2,0,1,1,1,1,2,1,1,250,41330,f97b9e8cf82c81064c27f298cfeb9305,0,5.0,3
1,1,307,307,2,2,7,0,2,2,1,1,2,1,1,0,41326,b53c34474d9e24574bcec6a3d3306a0d,0,1.0,3
2,3,266,0,1,1,7,0,2,2,2,1,2,1,2,0,41401,9b52af6d48a4521fd01d4028eb5879a3,0,19.0,3
2,12,265,0,1,3,7,0,2,2,1,1,1,1,1,0,41401,308209bedd99b61627f0749165351319,0,5.0,4
2,3,266,0,1,1,7,0,2,1,2,1,2,1,1,30,41326,74dabecce4ddb0c4d08892255974496b,0,5.0,1
1,2,307,0,2,1,2,0,2,1,1,1,2,1,1,0,41401,6e78c71953fd611e02717702984caf6e,0,28.0,3
2,1,265,0,1,4,7,0,2,2,2,2,2,1,1,0,41326,0c2289c42d1a4f4abaaec05c9ce8ed2e,0,5.0,1
1,60,205,0,1,4,5,7,1,2,1,1,2,1,1,0,41401,3825cdd1184977b5c5ced240f80f106a,0,8.0,3
2,3,265,0,1,1,2,0,2,2,2,1,2,1,3,0,41401,da6c64c056c070bbb5f840d5e233b581,0,2.0,2
1,2,307,0,3,1,2,7,2,1,1,1,3,1,5,0,41327,cccb18b8f8b81862f9a1ebc65d651d22,0,1.0,3
1,36,195,0,1,1,7,0,1,2,1,1,1,1,1,300,41326,5357704e30d75b011e4bae96be037722,0,1.0,1
